,sketchID,orig_gameID,stimuli,strokeRoiNum,condition,strokeLabel,voted,groundtruth,loc_err,size_err,norm_loc_err,norm_size_err,omission
562,gears_2.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,1881-7a2da28a-47fe-4371-abd1-e8ca6740eada,gears_2,7.0,depictive,background,True,background,119.5041840271712,247.759964481754,117.82090994675093,289.8065522074645,0
263,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,1.0,depictive,gear,True,gear,52.61653732430518,25.495097567963924,35.261364978600675,25.909220391429614,0
313,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,2.0,depictive,gear,True,gear,47.447339229929426,10.816653826391969,27.482776513498926,15.914941279814013,0
363,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,3.0,depictive,gear,True,gear,52.03124061561477,26.1725046566048,39.77147357282713,16.17400279029538,0
413,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,4.0,depictive,,False,gear,,,,,1
463,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,5.0,depictive,gear,True,gear,180.7270040696741,33.301651610693426,176.4997214986512,33.495124490273795,0
513,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,6.0,depictive,gear,True,gear,179.69488028321786,46.61544808322666,180.05742974087715,45.743401772627635,0
563,gears_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1,1887-0675d919-20c4-4940-9610-d294d43c9bc1,gears_2,7.0,depictive,background,True,background,49.570656642816424,59.941638282582836,48.05801433406325,54.23458556109765,0
264,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,1.0,explanatory,gear,True,gear,74.30343195303969,8.48528137423857,57.99094227954803,14.85695719323956,0
314,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,2.0,explanatory,gear,True,gear,79.45124291035351,7.615773105863909,63.02306421709418,3.285579039135048,0
364,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,3.0,explanatory,gear,True,gear,69.69397391453583,43.965895873961216,50.08864226387349,39.75542103637622,0
414,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,4.0,explanatory,gear,True,gear,36.05551275463989,12.165525060596439,44.02943145031851,21.908153214813893,0
464,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,5.0,explanatory,gear,True,gear,18.681541692269406,22.80350850198276,31.040222922869834,23.268061712636722,0
514,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,6.0,explanatory,gear,True,gear,22.54994456755936,9.486832980505138,38.24744631511716,18.4325029042056,0
564,gears_2.1991-e997567a-fe35-409f-a17b-8a14b7585294,1991-e997567a-fe35-409f-a17b-8a14b7585294,gears_2,7.0,explanatory,background,True,background,78.93826701923471,237.24459951703852,100.71630155852513,217.16228835516927,0
265,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,1.0,depictive,gear,True,gear,126.3576273914638,29.68164415931166,104.57906089927914,30.67513266838072,0
315,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,2.0,depictive,gear,True,gear,100.2808556006579,13.45362404707371,78.71745596315964,13.751389638926547,0
365,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,3.0,depictive,gear,True,gear,78.41077732046789,40.36087214122113,57.13252465375549,40.01449560852529,0
415,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,4.0,depictive,gear,True,gear,62.757469674931926,34.20526275297414,52.63321486972372,34.46138531595518,0
465,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,5.0,depictive,gear,True,gear,55.084026722816844,17.46424919657298,52.946320677757946,21.40632398059053,0
515,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,6.0,depictive,gear,True,gear,46.486557196677836,32.55764119219941,49.00901546650563,31.961230116526753,0
565,gears_2.2659-dd1b5c39-13c7-4a69-836f-03279f53939d,2659-dd1b5c39-13c7-4a69-836f-03279f53939d,gears_2,7.0,depictive,background,True,background,20.12461179749811,116.51609330903607,13.728405709039173,113.78626945761654,0
266,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,1.0,depictive,,False,gear,,,,,1
316,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,2.0,depictive,,False,gear,,,,,1
366,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,3.0,depictive,,False,gear,,,,,1
416,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,4.0,depictive,,False,gear,,,,,1
466,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,5.0,depictive,,False,gear,,,,,1
516,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,6.0,depictive,,False,gear,,,,,1
566,gears_2.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e,gears_2,7.0,depictive,background,True,background,55.536024344563955,41.048751503547585,66.63624037418914,67.92603350910149,0
267,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,1.0,depictive,gear,True,gear,11.067971810589327,48.60041152089147,15.78980074359734,48.3742902878104,0
317,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,2.0,depictive,gear,True,gear,16.347782724271816,5.0,38.120615083765536,8.984579769466754,0
367,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,3.0,depictive,gear,True,gear,40.718546143004666,46.69047011971501,62.49588442993988,46.0593705094287,0
417,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,4.0,depictive,gear,True,gear,71.89054179793055,16.278820596099706,93.65804461273149,26.948207901626144,0
467,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,5.0,depictive,gear,True,gear,76.23155514614666,29.68164415931166,97.98561779345279,33.83339875019844,0
517,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,6.0,depictive,gear,True,gear,85.56430330459075,26.92582403567252,107.17911277584471,25.50892347734144,0
567,gears_2.2989-156d9df6-e309-430b-bbac-e47b6792127e,2989-156d9df6-e309-430b-bbac-e47b6792127e,gears_2,7.0,depictive,background,True,background,47.214934078107106,30.4138126514911,68.99103949939237,54.7505565900866,0
268,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,1.0,depictive,gear,True,gear,97.89024466207039,53.009433122794285,86.16261044734803,52.67205249525315,0
318,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,2.0,depictive,gear,True,gear,98.6154146165801,30.528675044947494,93.7977003822385,30.392418013481212,0
368,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,3.0,depictive,gear,True,gear,96.97035629510701,57.8013840664737,98.62210427819589,57.20640884368093,0
418,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,4.0,depictive,gear,True,gear,73.31609645909963,54.67174773134658,78.39353561323509,54.23569087488986,0
468,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,5.0,depictive,gear,True,gear,105.00595221224367,25.942243542145693,114.09191114667794,26.581880616632326,0
518,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,6.0,depictive,gear,True,gear,105.7745243430572,30.4138126514911,120.21717072228024,29.96358140213614,0
568,gears_2.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,gears_2,7.0,depictive,background,True,background,98.33234462779782,36.89173349139343,109.24363334283402,34.291636203453166,0
269,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,1.0,explanatory,gear,True,gear,35.30580688781946,18.601075237738275,37.01584891205927,18.305391159752173,0
319,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,2.0,explanatory,gear,True,gear,55.64395744373328,15.652475842498529,64.96309968497808,15.372222392673246,0
369,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,3.0,explanatory,gear,True,gear,60.8276253029822,29.732137494637012,71.5468105298635,29.751611933886768,0
419,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,4.0,explanatory,gear,True,gear,67.41290677607664,25.495097567963924,72.39944509198789,30.744507197755723,0
469,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,5.0,explanatory,gear,True,gear,64.87873303325212,16.15549442140351,64.14232000338966,21.034329223865328,0
519,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,6.0,explanatory,gear,True,gear,49.59082576444962,18.35755975068582,46.10011678996943,26.020783038225723,0
569,gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,gears_2,7.0,explanatory,background,True,background,86.29310517069136,130.97327971765844,96.25799032942327,166.21434124644185,0
270,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,1.0,depictive,gear,True,gear,80.35079339994098,49.040799340956916,59.830960165825594,48.72393680659357,0
320,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,2.0,depictive,gear,True,gear,59.51890455981192,15.811388300841896,42.81115253303413,17.169915631190207,0
370,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,3.0,depictive,gear,True,gear,54.023143188822324,35.12833614050059,37.960229079037845,40.135674594379346,0
420,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,4.0,depictive,gear,True,gear,63.00991985394046,44.553338819890925,59.91329023677627,44.08926138352586,0
470,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,5.0,depictive,gear,True,gear,71.58910531638176,12.806248474865697,75.8790721938282,13.81415388095904,0
520,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,6.0,depictive,gear,True,gear,70.70007072132248,41.10960958218893,83.06468653782885,40.350344210193335,0
570,gears_2.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,gears_2,7.0,depictive,background,True,background,58.42302628245134,35.510561809129406,63.67198821961109,40.77177538528408,0
271,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,1.0,depictive,gear,True,gear,40.697051490249265,17.46424919657298,32.12133214197598,8.621553769950268,0
321,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,2.0,depictive,gear,True,gear,11.672617529928752,16.0312195418814,20.63842174826722,11.867120585627372,0
371,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,3.0,depictive,gear,True,gear,27.064737205448715,24.20743687382041,43.806978441272186,14.009561725167861,0
421,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,4.0,depictive,gear,True,gear,69.73700595809946,26.019223662515376,91.35722095532681,19.184719728607664,0
471,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,5.0,depictive,gear,True,gear,85.87345340674264,8.06225774829855,106.58881139883887,12.116134166753099,0
521,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,6.0,depictive,gear,True,gear,110.05907504608605,52.49761899362675,131.81674147784983,47.80301499693105,0
571,gears_2.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,gears_2,7.0,depictive,background,True,background,72.42237223399962,20.09975124224178,94.04752111871497,11.355981006296117,0
272,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,1.0,explanatory,gear,True,gear,51.15173506343651,17.029386365926403,30.479264602027392,27.9225648903499,0
322,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,2.0,explanatory,gear,True,gear,57.97628825649328,31.76476034853718,36.210146580996366,36.78224151344628,0
372,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,3.0,explanatory,gear,True,gear,68.50729888121411,19.0,49.5437776075641,30.074997391985857,0
422,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,4.0,explanatory,gear,True,gear,143.38758663147937,26.832815729997478,121.69517588564594,38.78039969511625,0
472,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,5.0,explanatory,gear,True,gear,107.36503155124578,19.209372712298546,85.75752064394233,25.72773789870564,0
522,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,6.0,explanatory,gear,True,gear,96.2925230742242,21.18962010041709,81.90892956041507,20.284462179871515,0
572,gears_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_2,7.0,explanatory,background,True,background,29.516944286290883,37.16180835212409,24.21838100648217,44.663333837951335,0
273,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,1.0,explanatory,gear,True,gear,42.85440467443224,24.041630560342615,53.75702565732695,24.239687203739596,0
323,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,2.0,explanatory,gear,True,gear,39.12160528403711,36.24913792078372,59.4913365399701,35.89399940632157,0
373,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,3.0,explanatory,gear,True,gear,71.96700632928953,36.89173349139343,92.31509102636859,37.30695460086686,0
423,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,4.0,explanatory,gear,True,gear,89.56003573022959,38.2099463490856,110.37669670697507,37.98072690261669,0
473,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,5.0,explanatory,gear,True,gear,103.39245620450265,11.661903789690601,122.66663764745911,17.085515242050274,0
523,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,6.0,explanatory,gear,True,gear,120.07497657713701,33.28663395418648,141.4194211413113,33.79031588308554,0
573,gears_2.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_2,7.0,explanatory,background,True,background,140.24621207005913,18.110770276274835,161.75377866617418,23.35618080328666,0
274,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,1.0,explanatory,,False,gear,,,,,1
324,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,2.0,explanatory,,False,gear,,,,,1
374,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,3.0,explanatory,,False,gear,,,,,1
424,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,4.0,explanatory,gear,True,gear,134.97036711811967,53.81449618829484,156.66876109250163,57.024983809147436,0
474,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,5.0,explanatory,gear,True,gear,116.18089343777659,103.71113729971339,137.24130704767455,104.26483781078907,0
524,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,6.0,explanatory,gear,True,gear,115.12167476196652,48.41487374764082,134.09379834612383,54.75719075313441,0
574,gears_2.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_2,7.0,explanatory,,False,background,,,,,1
275,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,1.0,depictive,gear,True,gear,74.5,30.479501308256342,55.626489142894975,30.01027153617164,0
325,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,2.0,depictive,gear,True,gear,46.32763753959401,12.206555615733702,26.614827775555998,11.890387146968823,0
375,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,3.0,depictive,gear,True,gear,24.253865671269807,32.69556544854363,13.567704675223665,30.69145089590184,0
425,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,4.0,depictive,gear,True,gear,15.337861650177967,20.12461179749811,6.758063771788455,22.785057522466936,0
475,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,5.0,depictive,gear,True,gear,12.5,17.11724276862369,19.91570339538707,19.634701054028746,0
525,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,6.0,depictive,gear,True,gear,11.335784048754634,21.587033144922902,27.17962989458679,25.386774420262977,0
575,gears_2.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_2,7.0,depictive,background,True,background,17.804493814764857,14.560219778561036,5.8995465612002445,40.07658275399843,0
276,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,1.0,explanatory,gear,True,gear,47.03456176047567,47.4236228055175,27.222470007550363,47.044505144792815,0
326,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,2.0,explanatory,gear,True,gear,31.18092365533773,30.01666203960727,23.46954307734489,29.919452029692778,0
376,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,3.0,explanatory,gear,True,gear,30.108138434649195,45.27692569068709,40.1326998468355,44.77797116305586,0
426,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,4.0,explanatory,gear,True,gear,95.02762756167282,32.01562118716424,116.6843204396798,32.32107049831519,0
476,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,5.0,explanatory,gear,True,gear,106.24617640178869,3.0,127.6031975743818,8.59994810801317,0
526,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,6.0,explanatory,gear,True,gear,117.02350191307727,11.045361017187261,138.44262555542784,21.487881809042733,0
576,gears_2.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_2,7.0,explanatory,background,True,background,44.34241761564202,9.0,65.37661926863602,21.439159200880766,0
277,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,1.0,depictive,gear,True,gear,43.52585438564073,51.088159097779204,40.171573376238385,50.56263174345833,0
327,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,2.0,depictive,gear,True,gear,40.496913462633174,8.94427190999916,48.408133746155336,13.76269976423814,0
377,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,3.0,depictive,gear,True,gear,16.76305461424021,14.560219778561036,38.447273083048515,14.517971213570748,0
427,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,4.0,depictive,gear,True,gear,62.5879381350752,57.14017850864661,83.33445837262849,71.32132146852781,0
477,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,5.0,depictive,gear,True,gear,54.00231476520243,26.92582403567252,66.19243063456712,32.47863234972553,0
527,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,6.0,depictive,gear,True,gear,73.81395532011545,40.52159917870962,78.25003391387449,51.53578108807939,0
577,gears_2.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_2,7.0,depictive,background,True,background,27.189152248645048,61.68468205316454,48.88302072721411,58.00841954245677,0
278,gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_2,1.0,explanatory,gear,True,gear,39.53795644693843,44.10215414239989,18.081423431576965,51.68079318173532,0
