,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
218,gears_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,gears_1,5.0,depictive,background,background,background,background,103.70390542308424,358.42153953131776,128.37197291965367,268.16135496953177,0
23,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,1.0,depictive,gear,functional,gear,functional,122.7456720214607,56.586217403180434,101.67544363656202,26.870047136793467,0
72,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,2.0,depictive,gear,functional,gear,functional,121.76308964542581,59.033888572581766,98.927840358268,26.7371526040322,0
121,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,3.0,depictive,gear,causal,gear,causal,50.59644256269407,66.84309986827361,53.87103088229639,17.073605063926372,0
170,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,4.0,depictive,gear,causal,gear,causal,63.547226532713445,88.23264701911646,56.891750734659794,33.42759733269077,0
219,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,5.0,depictive,background,background,background,background,132.48490480050924,286.0367109306076,115.44789992871658,171.11905500978676,0
24,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,1.0,depictive,gear,functional,gear,functional,34.058772731852805,148.8220413782851,57.225229201902025,110.41502059033228,0
73,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,2.0,depictive,gear,functional,gear,functional,87.32124598286491,149.6262009141447,75.53439249641723,112.49964609083703,0
122,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,3.0,depictive,gear,causal,gear,causal,124.04031602668546,156.20499351813308,146.39612043846122,125.75422217525588,0
171,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,4.0,depictive,gear,causal,gear,causal,148.49326584057607,155.12897859523216,153.67742944288594,122.90888789123638,0
220,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,5.0,depictive,background,background,background,background,44.90267252625394,309.23292192132453,68.84004208487424,204.4408193281391,0
25,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,1.0,explanatory,gear,functional,gear,functional,25.83118270617898,123.76186811776881,48.34188148343389,73.07701983239483,0
74,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,2.0,explanatory,gear,functional,gear,functional,63.381779716256,129.41792766073794,50.29070588042048,81.05709283574166,0
123,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,3.0,explanatory,gear,causal,gear,causal,100.83774095049928,133.9589489358587,122.3994485500583,92.57620516205928,0
172,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,4.0,explanatory,gear,causal,gear,causal,134.27769732907993,135.09256086106296,137.93212402733346,94.0163641645581,0
221,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,5.0,explanatory,background,background,background,background,52.28049349422785,290.7249559291393,75.97917907891949,169.57549196946832,0
26,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,1.0,depictive,gear,functional,gear,functional,39.53795644693843,41.14608122288197,47.68349067692241,57.74554065928212,0
75,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,2.0,depictive,gear,functional,gear,functional,9.7082439194738,67.97793759742936,16.500210598741226,38.752185798108364,0
124,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,3.0,depictive,gear,causal,gear,causal,53.61436374704078,52.40229002629561,77.85469910047199,28.14427843625418,0
173,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,4.0,depictive,gear,causal,gear,causal,39.322385482063524,38.118237105091836,55.88459508953546,85.04091182140422,0
222,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,5.0,depictive,background,background,background,background,30.59411708155671,82.21921916437786,55.4824380438017,138.61921147625176,0
27,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,1.0,explanatory,gear,functional,gear,functional,66.09462913126906,64.63745044476924,41.49076766769522,25.77475311515151,0
76,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,2.0,explanatory,gear,functional,gear,functional,101.54432529688698,75.7429864739964,81.1422647883826,2.8655731022472035,0
125,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,3.0,explanatory,gear,causal,gear,causal,70.59922095887461,47.50789408087881,55.971346884142726,39.328837594558344,0
174,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,4.0,explanatory,gear,causal,gear,causal,103.11765125331357,19.0,89.11645785663792,90.32994963812841,0
223,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,5.0,explanatory,,,background,background,,,,,1
28,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,1.0,depictive,gear,functional,gear,functional,51.97114584074513,53.85164807134504,37.44118852214711,51.07247908970622,0
77,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,2.0,depictive,gear,functional,gear,functional,74.78301946297702,69.6419413859206,52.0462535189457,27.956466771705685,0
126,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,3.0,depictive,gear,causal,gear,causal,17.613914953808536,36.124783736376884,29.057016201660364,76.58434785490007,0
175,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,4.0,depictive,gear,causal,gear,causal,76.86676785191374,47.01063709417264,68.30244902194507,39.70929660784428,0
224,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,5.0,depictive,background,background,background,background,15.041608956491324,73.02739212103907,26.912366457101665,197.01166990281823,0
29,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,1.0,explanatory,gear,functional,gear,functional,101.81478281664211,55.47071299343465,86.22608367169627,42.169612695858234,0
78,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,2.0,explanatory,gear,functional,gear,functional,158.39349734127345,60.41522986797286,138.22498268653067,43.901800704134956,0
127,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,3.0,explanatory,gear,causal,gear,causal,149.65042599337966,21.470910553583888,134.20820614981395,120.94296607921643,0
176,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,4.0,explanatory,gear,causal,gear,causal,182.79565093294752,40.311288741492746,162.3122063190972,47.2332664614417,0
225,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,5.0,explanatory,background,background,background,background,100.00499987500625,349.10743332103374,79.01004979318346,279.263137307745,0
30,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,1.0,depictive,gear,functional,gear,functional,82.49242389456137,82.46211251235322,57.78796656253308,19.211304061099387,0
79,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,2.0,depictive,gear,functional,gear,functional,162.50076922894857,94.92101980067429,138.2827970132323,30.493558158408124,0
128,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,3.0,depictive,gear,causal,gear,causal,153.3761715521678,57.28001396647874,153.47296633038425,21.781744410675632,0
177,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,4.0,depictive,gear,causal,gear,causal,140.2640367307315,39.698866482558415,121.12141905338838,47.877347105427326,0
226,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,5.0,depictive,background,background,background,background,60.35105632878351,193.07252523339514,36.07149543803452,34.220668049654115,0
31,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,1.0,depictive,gear,functional,gear,functional,29.832867780352597,89.64373932405988,51.71529974369858,24.888732158988965,0
80,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,2.0,depictive,gear,functional,gear,functional,20.5,67.35725647619564,4.395389607624348,11.579591399123768,0
129,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,3.0,depictive,gear,causal,gear,causal,32.0624390837628,104.01922899156675,56.42772340189998,52.0232869058699,0
178,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,4.0,depictive,gear,causal,gear,causal,56.029010342857205,87.11486669908874,50.56477332743284,22.41415767880502,0
227,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,5.0,depictive,background,background,background,background,84.50443775329198,160.64868502418562,71.83913360049299,253.32039584363037,0
32,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,1.0,depictive,gear,functional,gear,functional,64.65678618675692,38.07886552931954,41.32428782952741,56.238936934770095,0
81,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,2.0,depictive,gear,functional,gear,functional,81.51226901516115,50.24937810560445,56.62488251796362,36.57922609698838,0
130,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,3.0,depictive,gear,causal,gear,causal,88.06957476904269,27.65863337187866,69.01222721633005,76.49216468302427,0
179,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,4.0,depictive,gear,causal,gear,causal,112.61105629555207,23.08679276123039,90.06160446023021,86.68952326052963,0
228,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,5.0,depictive,background,background,background,background,54.70146250330058,121.01652779682617,42.54001390615835,84.30868274002128,0
33,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,1.0,explanatory,gear,functional,gear,functional,59.78503157145608,59.50630218724736,65.52634122432944,37.79615020665144,0
82,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,2.0,explanatory,gear,functional,gear,functional,44.5926002830066,36.68787265568828,33.32836776607819,65.22587267564856,0
131,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,3.0,explanatory,,,gear,causal,,,,,1
180,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,4.0,explanatory,gear,causal,gear,causal,88.18871809931245,18.027756377319946,63.42805421037226,130.35049530386814,0
229,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,5.0,explanatory,background,background,background,background,100.56092680559384,107.71258050942797,76.66215267983618,103.95406858793966,0
34,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,1.0,explanatory,gear,functional,gear,functional,63.94137940332536,152.74161188098023,43.56017023938604,115.74477498954273,0
83,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,2.0,explanatory,gear,functional,gear,functional,147.3439852861324,150.6286825275983,124.8847061099684,112.30657813686992,0
132,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,3.0,explanatory,gear,causal,gear,causal,32.59601202601324,144.31216164966833,51.47704905520947,107.62125184372826,0
181,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,4.0,explanatory,gear,causal,gear,causal,116.60295879607858,143.58621103713267,108.77790193694126,105.59572060245226,0
230,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,5.0,explanatory,,,background,background,,,,,1
35,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,1.0,depictive,gear,functional,gear,functional,100.22100578222113,32.01562118716424,105.44625191250472,126.699637308219,0
84,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,2.0,depictive,gear,functional,gear,functional,108.10296018148624,30.4138126514911,100.07995648751829,76.40882088693444,0
133,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,3.0,depictive,gear,causal,gear,causal,55.599010782566985,17.0,45.57774702502183,129.31719795620307,0
182,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,4.0,depictive,gear,causal,gear,causal,113.78049041905207,41.23105625617661,91.78285568640234,45.79356146904707,0
231,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,5.0,depictive,,,background,background,,,,,1
36,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,1.0,depictive,gear,functional,gear,functional,36.98986347636336,76.21679604916491,12.18919169786317,10.549658167374398,0
85,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,2.0,depictive,gear,functional,gear,functional,36.96281915655244,24.020824298928627,27.406279791774622,85.93601891207241,0
134,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,3.0,depictive,gear,causal,gear,causal,53.16013544000805,13.416407864998739,60.356425950403285,86.54057154427349,0
183,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,4.0,depictive,gear,causal,gear,causal,104.37672154268881,27.018512172212592,105.30934372470819,67.37858796059368,0
232,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,5.0,depictive,background,background,background,background,51.237193521893836,423.88323864007646,75.43767359848103,364.5119183815835,0
37,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,1.0,explanatory,,,gear,functional,,,,,1
86,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,2.0,explanatory,,,gear,functional,,,,,1
135,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,3.0,explanatory,gear,causal,gear,causal,118.11540966359978,142.36923825040296,140.8570903886836,286.2124450989273,0
184,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,4.0,explanatory,gear,causal,gear,causal,141.49293268569988,210.01190442448734,154.9023139181924,203.6014454121632,0
233,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,5.0,explanatory,,,background,background,,,,,1
38,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,1.0,explanatory,gear,functional,gear,functional,9.17877987534291,47.38143096192854,19.009866000536874,40.10304908154991,0
87,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,2.0,explanatory,gear,functional,gear,functional,108.4769560782381,33.301651610693426,91.70836175872667,61.423084151997294,0
136,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,3.0,explanatory,gear,causal,gear,causal,70.50709184188496,77.10382610480494,85.44240807673296,18.399424733411347,0
185,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,4.0,explanatory,gear,causal,gear,causal,95.03288904374106,46.87216658103186,85.40524316992442,65.6858369182146,0
234,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,5.0,explanatory,background,background,background,background,162.22284056198745,292.48076859855246,138.34656899795712,337.2693620039714,0
39,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,1.0,explanatory,gear,functional,gear,functional,30.07074990750979,103.96634070698074,52.996462196625615,43.748826060474194,0
88,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,2.0,explanatory,gear,functional,gear,functional,56.94295391003175,85.80209787645055,49.89686127020042,26.18709553982952,0
137,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,3.0,explanatory,gear,causal,gear,causal,36.44859393721519,75.59100475585703,49.10832231071616,38.204563428904734,0
186,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,4.0,explanatory,gear,causal,gear,causal,94.08108205160057,74.73285756613352,84.40675331606096,42.650396611401185,0
235,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,5.0,explanatory,,,background,background,,,,,1
40,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,1.0,depictive,gear,functional,gear,functional,109.09743351701725,95.67131231461184,89.43928990903518,31.992473313551532,0
89,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,2.0,depictive,gear,functional,gear,functional,162.06942956646697,114.5512985522207,138.95773573347105,59.07238077674914,0
138,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,3.0,depictive,gear,causal,gear,causal,13.0,78.81624198095213,37.69910115083104,17.088937205199255,0
187,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,4.0,depictive,gear,causal,gear,causal,67.70893589475469,107.93516572461452,46.54714362270193,53.711420382368935,0
236,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,5.0,depictive,background,background,background,background,128.8041148411028,361.178626167164,108.72132446878697,277.7006448909545,0
41,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,1.0,depictive,gear,functional,gear,functional,40.078048854703496,115.27792503337315,19.117509566495162,60.609836030012026,0
90,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,2.0,depictive,gear,functional,gear,functional,147.48304987353632,113.07077429645558,126.89683038166841,59.10012161325914,0
139,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,3.0,depictive,gear,causal,gear,causal,62.24146527838174,89.19641248391103,78.20716793535922,26.237666173783353,0
188,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,4.0,depictive,gear,causal,gear,causal,117.3850501554606,118.0889495253472,112.75800663772804,67.95043680838543,0
237,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,5.0,depictive,background,background,background,background,57.967663399519566,290.6217472936256,71.13528781150066,198.68387819053578,0
